公司代號,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
1710,東聯,50.22,157.46,84.6,44.41,980.82,15.39,23.71,12.07,30.24,1.69,0.81,7.55,14.15,34.52,8.29,2.01,44.36,42.36,11.12
1711,永光,41.44,178.08,184.53,81.17,6.7,5.17,70.59,2.12,172.16,1.6,0.67,3.15,4.62,8.62,4.04,0.67,27.52,94.57,3.53
1712,興農,56.16,133.65,135.32,70.93,956,8.27,44.13,3.97,91.93,2.3,1.12,4.23,9.26,18.28,3.35,1.5,42,74.13,12.11
1713,國化,6.92,599.74,2708.33,2246.61,0,4.34,84.1,3.72,98.11,1.73,0.27,2.99,3.22,5.32,11,0.48,-89.23,0.68,-4.39
1714,和桐,45.61,266.02,166.57,109.68,3.63,5.6,65.17,6.58,55.47,4.31,1.11,2.18,2.76,6.3,1.31,0.34,4.58,38.61,1.78
1717,長興,62.68,207.62,182.89,133.17,5.59,2.93,124.57,4.64,78.66,2.32,0.76,4.2,8.81,19.58,4.48,1.65,-2.57,60.14,-3.67
1718,中纖,92.28,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.03,1.02,6.64,29.43,16.75,0.7,2.22,455.18,-44.57
1720,生達,34.08,219.22,192.12,138.33,76,4.13,88.37,2.59,140.92,1.81,0.61,6.96,10.32,30.79,11.26,2.03,43.05,88.56,7
1721,三晃,44.43,193.83,240.8,163.1,5.27,4.69,77.82,4.15,87.95,2.06,0.8,1.93,2.88,3.07,2.03,0.32,19.16,196.76,0.56
1722,台肥,34.68,530.58,635.91,537.18,330560,7.2,50.69,4.97,73.44,0.57,0.15,2.13,3.26,18.71,13.88,1.65,116.46,142.29,0.7
1723,中碳,38.82,220.48,110.4,87.98,100.38,11.77,31.01,9.13,39.97,2.16,0.6,11.72,17.62,57.62,19.34,5,22.21,67.14,0
1724,台硝,31.96,141.73,118,76.32,39.73,4.7,77.65,6.27,58.21,1.56,0.74,3.15,4.4,8.33,4.16,0.68,34.93,80.73,4.97
1725,元禎,48.56,550.64,186.1,177.97,1716.17,7.84,46.55,49.74,7.33,18.9,1.85,4.17,7.76,14.02,2.12,1.19,0,178.62,-4.79
1726,永記,16.28,481.47,557.82,401.53,13745.05,3.77,96.81,3.05,119.67,4.23,0.76,8,9.54,65.34,10.32,4.88,46.3,115.4,-0.56
1727,中華化,43.21,125.96,118.7,81.36,13.19,3.27,111.62,5.56,65.64,2.09,0.97,4.12,6.52,9.95,3.92,0.84,9.61,116.08,1.51
1730,花仙子,31.46,484.88,300.8,224.45,11106.29,4.19,87.11,3.17,115.14,6.73,1.03,10.31,15.24,44.04,9.95,3.13,63.01,115.4,9.71
1731,美吾華,33.71,390.66,210.27,161.13,28.64,2.23,163.67,3.18,114.77,3.14,0.59,3.4,4.93,8.64,5.45,0.65,32.89,83.37,7.08
1732,毛寶,25.76,227.41,283.29,191.11,1519.29,5.94,61.44,3.08,118.5,3.05,1.05,1.25,1.74,2.5,1.22,0.17,-15.42,203.06,-3.83
1733,五鼎,38.33,218.52,156.98,101.12,13.2,5.57,65.52,2.61,139.84,2.25,0.69,3.46,4.85,11.23,4.59,0.86,6.96,84.72,-3.3
1734,杏輝,39.99,155.6,265.33,198.68,-1.55,4,91.25,2.33,156.65,0.64,0.35,-1.19,-2.43,-3.15,-4.22,0.22,25.83,44.44,3.06
1735,日勝化,54.02,165.65,138.89,94.18,7.56,3.4,107.35,4.59,79.52,3.8,1.12,2.58,4.41,10.7,1.88,0.63,-1.75,99.28,-2.69
1736,喬山,63.32,362.55,147.26,88.83,1.03,2.64,138.25,1.98,184.34,7.43,0.87,1.04,1.56,7.4,0.67,0.43,0,70.91,-3.5
1737,臺鹽,16.95,225.72,474.43,410.86,0,14.78,24.69,4.93,74.03,0.97,0.38,4.94,5.89,21.32,12.82,1.77,106.26,93.12,3.93
1760,寶齡富錦,33.04,204.14,228.4,156.31,1224.41,4.07,89.68,2.68,136.19,2.7,0.99,7.43,11.03,21,7.46,1.33,34.13,141.47,5.53
1762,中化生,47.17,117.68,127.06,52.29,14.11,5.65,64.6,1.72,212.2,0.57,0.37,3,4.78,14.12,7.35,1.11,19.71,37.45,3.01
1773,勝一,21.16,270.81,264.15,199.44,20863.75,6.92,52.74,7.66,47.65,4.24,1.24,15.88,20.07,70.93,12.85,5.86,106.03,125.31,7.5
1776,展宇,40.48,243.15,209.56,141.91,47.37,3.96,92.17,4.56,80.04,3.41,0.99,5.26,8.39,21.61,5.16,1.35,20.68,91.16,-0.08
1783,和康生,27.87,161.24,705.08,412.15,5.06,3.6,101.38,2.19,166.66,0.85,0.39,1.74,2,2.36,3.69,0.23,49.62,-14.71,3.75
1786,科妍,41.5,137.64,244.25,219.12,640.92,5.06,72.13,2.66,137.21,0.31,0.17,1.41,1.89,4.23,6.63,0.33,8.67,14.88,0.99
1789,神隆,17.98,227.68,579.77,419.18,720.25,5.32,68.6,0.83,439.75,0.62,0.25,3.81,4.09,6.01,12.01,0.53,87.11,81.12,4.49
1795,美時,50.84,731.02,223.93,172.61,1.81,5.18,70.46,3.53,103.39,3.34,0.41,1.71,0.6,8.83,0.75,0.03,31.53,44.79,9.99
1802,台玻,40.95,120.2,116.41,73.93,4.16,4.85,75.25,4.15,87.95,0.83,0.53,3.3,4.49,8.22,4.85,0.73,27.88,80.26,4.91
1805,寶徠,50.5,1120.81,183.89,42.61,0.31,25.19,14.48,0.27,1351.85,3.9,0.17,0.03,-0.32,-0.3,-0.93,-0.03,-39.19,15.23,-39.07
1806,冠軍,38.98,165.14,196.5,118.61,0.94,5.24,69.65,1.54,237.01,0.93,0.4,-0.06,-1.26,0.78,-1.13,-0.21,28.15,80.27,10.04
1808,潤隆,81.83,563.12,159.29,35.62,3.09,5.14,71.01,0.22,1659.09,2.17,0.19,3.7,11.66,25.32,13.15,2.38,0,0,0
1809,中釉,22.82,246.26,338.42,239.01,428.49,2.9,125.86,2.15,169.76,1.49,0.48,0.56,0.42,2.82,0.69,-0.09,-18.39,206.2,-3.9
1810,和成,47.92,166.36,146.15,92.86,4.25,3.06,119.28,2.21,165.15,1.36,0.51,1.96,2.77,6.67,2.8,0.46,10.81,140.94,3.09
1817,凱撒衛,23.51,245.44,319.64,161.97,226.25,9.26,39.41,2.69,135.68,3.23,1.1,12.69,16.27,47.09,11.43,3.58,47.31,77.3,1.15
1902,台紙,24.85,207.59,346.05,234.76,31.75,6.1,59.83,2.58,141.47,0.87,0.37,3.2,4.23,8.45,8.45,0.58,33.04,469.01,2.05
1903,士紙,56.46,392.26,40.62,34.74,-6.52,14.22,25.66,0.64,570.31,0.17,0.03,-2.24,-5.82,-6.49,-91.48,-0.66,0,0,0
1904,正隆,62.93,128.19,117.52,66.23,3.8,5.03,72.56,4.65,78.49,1.37,0.72,3.14,6.3,16.53,3.31,1.29,6,71.9,0.82
1905,華紙,40.02,131.81,144.97,105.04,11.84,6.36,57.38,6.77,53.91,1.58,0.75,2.65,4.63,8.02,3.2,0.56,21.45,91.82,2.95
1906,寶隆,12.71,25522.9,24.26,19.3,91.58,17.51,20.84,47.07,7.75,47.36,0.16,5.02,6,32.74,23.05,2.77,0,98.44,-1.62
1907,永豐餘,61.34,167.2,126.98,80.74,405.52,4.79,76.2,6.27,58.21,1.41,0.6,2.6,5.01,17.1,3.19,0.97,12.14,52.56,2.93
1909,榮成,62.9,129.18,98.07,73.93,5.65,3.47,105.18,12.1,30.16,1.2,0.62,7.61,16.82,47.18,8.46,3.5,-4.76,31.26,-5.21
2002,中鋼,50.28,126.47,104.61,29.65,7.29,21.06,17.33,3.15,115.87,0.75,0.47,3.49,6.17,14.83,6.39,1.09,34.27,117.6,3.6
2006,東和鋼鐵,41.8,136.18,111.81,39.32,19.12,10.37,35.19,3.85,94.8,1.65,0.77,4.58,7.15,19.91,5.36,1.72,-0.97,107.57,-2.98
2007,燁興,82.19,99.58,67.5,24.67,-0.15,29.82,12.24,6.34,57.57,0.62,0.47,-0.37,-5.57,-3.18,-2.31,-0.35,0,1.37,0
2008,高興昌,51.19,156.71,70.11,34.64,-439.08,12.71,28.71,3.11,117.36,0.75,0.23,-3.5,-7.88,-10.06,-17.67,-1.01,-13.42,-161.24,-3.35
2009,第一銅,32.4,481.53,142.88,42.78,2775.59,12.48,29.24,1.92,190.1,3.31,0.54,5,7.45,8.45,8.84,0.75,0,44.37,0
2010,春源,35.82,253.84,211.47,150.22,13.1,4.04,90.34,4.66,78.32,3.58,1,2.65,3.59,8.53,2.33,0.6,0,103.65,-3.74
2012,春雨,60.97,175.43,138.86,75.83,4.86,4.07,89.68,2.58,141.47,2.74,0.85,3.79,7.81,13.37,3.5,0.88,16.95,183.11,5.53
2013,中鋼構,71.09,221.81,108.07,40.6,2.27,4.86,75.1,2.59,140.92,7.64,1.12,0.71,1.29,3.8,0.33,0.28,9.24,-92.87,12.01
2014,中鴻,61.99,147.93,83.38,29.43,12.95,26.55,13.74,7.56,48.28,2.8,1.31,8.93,24.43,18.16,6.39,1.82,27.32,169.5,6.61
2015,豐興,14.82,199.04,268.96,128.86,1281.96,18.96,19.25,6.31,57.84,2.8,1.2,13.53,15.94,55.75,11.01,4.69,90.66,96.29,2.86
2017,官田鋼,33.27,176.66,135.21,52.92,9.56,10.05,36.31,2.67,136.7,1.25,0.55,5.08,7.07,11.63,8.47,1,36.14,69.77,5.34
2020,美亞,44.23,387.79,140.33,72.31,16.57,8.33,43.81,2.98,122.48,5.04,0.81,6.96,11.87,21.56,8.01,1.46,9.08,112.66,0.46
2022,聚亨,62.11,105.55,88.96,32.87,1.04,13.04,27.99,2.87,127.17,0.96,0.56,1.13,-0.14,0.43,-0.1,-0.16,-13.11,19.64,-5.89
2023,燁輝,66.02,152.91,100.9,52.82,2.61,16.76,21.77,7.1,51.4,1.84,0.84,2.69,4.49,9.91,1.89,0.75,0,32.72,0
2024,志聯,44.96,129.39,142.64,76.93,9.67,5.31,68.73,3.23,113,1.22,0.66,5.3,8.79,12.96,7.14,1.05,15.16,NA,2.41
2025,千興,37.57,139.26,118.78,23.46,11.07,275.96,1.32,5.83,62.6,3.5,1.64,7.56,11.97,5.53,4.26,0.55,80.3,264.69,13.19
2027,大成鋼,70.39,610.09,359.06,79.46,3.95,11.76,31.03,1.91,191.09,8.93,1.13,4.28,8.96,28.49,2.23,1.25,NA,16.91,NA
2028,威致,70.38,119.16,109.46,19.83,8.14,33.13,11.01,6.18,59.06,2.51,1.52,11.11,41.75,19.87,6.53,1.95,25.81,57.84,5.66
2029,盛餘,12.96,362.65,668.15,412.5,186.43,16.7,21.85,6.13,59.54,5.26,1.29,7.05,8.21,29.46,5.44,2.32,-2.79,115.11,-4.25
2030,彰源,64.86,133.88,124.9,50.5,6.44,11.11,32.85,3.01,121.26,3.06,1.21,6.17,15.46,24.94,4.26,1.98,9.2,128.52,4.85
2031,新光鋼,53.12,208.11,122.43,73.75,11.1,3.65,100,2.88,126.73,2.18,0.6,9.06,17.82,39.5,12.85,3.49,8.89,68.52,0
2032,新鋼,18.39,307.1,695.65,454.98,59.35,4.68,77.99,7.49,48.73,4.59,1.39,0.77,0.92,1.5,0.55,0.12,0,89.4,0
2033,佳大,17.25,206.5,243.7,141.51,14.25,3.65,100,2.99,122.07,1.67,0.67,2.13,2.48,3.07,3.07,0.29,58.98,104.25,6.09
2034,允強,37.14,239.97,187.22,84.92,2789.45,9.69,37.66,4.27,85.48,5.8,1.6,7.18,10.85,24.15,4.23,2,25.64,93.16,2.75
2038,海光,46.99,134.24,140.8,71.38,2.1,10.15,35.96,4.23,86.28,1.56,0.75,0.47,0.3,1.65,0.2,0.06,-45.92,66.41,-13.98
2049,上銀,55.82,113.85,98.44,56.99,22.41,4.63,78.83,2.48,147.17,1.08,0.6,6.69,14.34,100.38,10.64,9.77,49.3,80.06,25.26
2059,川湖,11.19,622.05,811.01,766.23,NA,3.97,91.93,5.11,71.42,2.88,0.41,9.17,10.42,128.42,22.1,9.53,86.72,185.01,0.93
2062,橋椿,58,108.3,106.16,52.09,569.73,4.96,73.58,3.19,114.42,0.7,0.47,2.24,4.01,20.05,3.64,1.33,9.83,33.92,1.44
2069,運錩,62.49,142.58,103.32,59.23,2.97,8.86,41.19,5.89,61.96,3.39,1.25,4.51,7.55,16.4,2.45,1.55,5.94,40.4,-0.38
2101,南港,54.12,151.56,131.46,48.69,8.36,5.47,66.72,1.09,334.86,1.33,0.49,3.12,5.66,9.9,5.59,0.79,6.94,75.75,-0.64
2102,泰豐,41.27,113.95,184.65,97.09,-1407.96,4.07,89.68,3.36,108.63,0.63,0.38,-4.45,-7.39,-15.07,-12.5,-1.47,-28.12,105.91,-3.76
2103,台橡,43.3,212.51,128.7,72.44,7.04,8.19,44.56,4.98,73.29,3.63,1.08,3.42,5.07,13.77,2.67,1.06,14.72,109.82,2.41
2104,國際中橡,43.68,232.18,216.71,187.52,13.17,4.76,76.68,6.89,52.97,1.82,0.59,7.4,11.54,56.71,11.43,3.69,29.08,100.26,4.05
2105,正新,53.71,126.04,158.43,107.13,735,9.27,39.37,5.23,69.78,1.08,0.65,3.84,6.55,25.86,4.99,1.71,21.15,101.61,-0.37
2106,建大,53.12,249.7,269.31,190.63,4.41,7.51,48.6,3.78,96.56,2.53,0.75,1.18,1.62,7.54,1.08,0.38,-6.94,112.44,-5.7
2107,厚生,27.14,1241.33,278.04,131.42,12.26,7.82,46.67,0.22,1659.09,1.96,0.12,1.39,1.72,5.22,10.96,0.47,11.65,133.54,1.69
2108,南帝,18.46,294.42,457.76,344.44,716.26,8.55,42.69,9.25,39.45,4.39,1.36,10.26,12.52,23.28,6.99,1.74,102.34,205.62,6.25
2109,華豐,44.81,140.15,129.26,87.13,17.4,5.12,71.28,3.59,101.67,1.67,0.74,-11.72,-19.09,-23.63,-15.17,-2.94,1.43,111.28,-0.53
2114,鑫永銓,19.11,209.58,314.39,233.55,578.62,8.36,43.66,3.81,95.8,1.51,0.6,12.56,15.17,60.48,20.74,5.02,43.63,99.3,-3.8
2115,六暉-KY,33.05,373.34,268.74,196.85,34.92,3.89,93.83,3.57,102.24,4.22,0.84,8.94,12.93,48.26,10.36,3.35,26.7,85.38,5.44
2201,裕隆,69.38,257.45,106.67,96.07,15.15,1.08,337.96,6.77,53.91,2.71,0.39,1.38,3.89,26.31,3.27,1.56,-13.47,3.02,-20.35
2204,中華,14.28,851.93,315.55,232.23,366.82,13.03,28.01,6.59,55.38,5.77,0.6,7.24,8.47,35.23,12.13,3.01,22.28,92.85,-0.58
2206,三陽工業,60.04,206.68,141.08,105.89,3.38,8.63,42.29,5.58,65.41,2.81,0.82,1.81,3.21,6.26,1.58,0.6,17.46,87.07,3.44
2207,和泰車,73.44,252.68,122.93,111.18,362.21,1.39,262.58,15.55,23.47,4.5,0.8,6.02,21.93,261.53,7.47,18.52,16,62.02,12.38
2208,台船,71.37,135.37,126.38,22.73,-73.06,15.13,24.12,6.22,58.68,1.54,0.65,-23.26,-63.23,-85.44,-35.86,-7.9,NA,80,0
2227,裕日車,17.78,1570.5,345.05,344.14,718.28,43.66,8.36,21552.27,0.01,20.88,1.2,23.96,31.08,266.78,19.99,22.14,84.72,2.22,-16
2228,劍麟,21.46,249.82,420.25,317.13,710.97,5.08,71.85,4.34,84.1,2.68,0.9,11.48,14.86,103.34,12.72,7.26,106.39,105.86,7.83
2231,為升,45.08,267.88,142.09,120.91,53.74,3.11,117.36,3.08,118.5,2.84,0.54,15.1,34.06,113.97,27.3,10,25.24,102.29,-1.16
2233,宇隆,28.39,182.77,224.22,153.65,168.52,4.81,75.88,2.91,125.42,1.86,0.72,12.06,16.9,115.38,16.58,8.05,63.42,77.62,7.93
2236,百達-KY,44.51,382.88,190.61,135.91,21.99,3.08,118.5,3.24,112.65,5.86,0.94,7.58,12.01,59.97,7.71,3.45,12.39,193.54,6.96
2239,英利-KY,54.85,161.25,125.31,72.88,8.83,4.17,87.52,3.84,95.05,2.45,0.8,6.44,12.35,156.75,7.17,9.75,19.71,64.78,7.81
2243,宏旭-KY,74.71,185.1,111.94,41.77,3.18,2.54,143.7,0.85,429.41,4.33,0.56,1.81,4.63,16.5,2.01,1.14,-7.22,3.68,-15.76
2301,光寶科,61.17,335.25,126.59,99.78,6.58,3.75,97.33,6.22,58.68,9.54,1.07,1.56,3.59,14.34,1.23,1.13,9.73,110.93,3.82
2302,麗正,17.8,290.81,155.79,115.35,-11.1,3.89,93.83,2.88,126.73,0.85,0.22,-1.65,-2.06,-2.03,-7.56,-0.2,3.17,187.87,0.66
2303,聯電,45.69,129.95,158.03,121.72,4.24,6.78,53.83,6.93,52.66,0.69,0.38,2.21,4.48,8.54,4.44,0.79,59.59,81.49,4.68
2305,全友,21.39,438.33,369.47,316.27,1413.3,10.92,33.42,2.38,153.36,1.14,0.23,18.23,25.65,37.08,80.6,2.54,28.14,60.28,3.86
2308,台達電,46.61,343.04,165.55,129.06,6381.53,4.12,88.59,5.15,70.87,5.27,0.92,7.7,14.78,91.62,8.22,7.08,30.23,107.66,7.92
2312,金寶,68.92,170.9,107.94,75.79,2.5,4.81,75.88,7.24,50.41,5.03,1.38,1.38,2.51,6.33,0.58,0.28,-4.56,58.7,-4.45
2313,華通,59.44,148.13,160.35,121.6,13.78,4.19,87.11,7.38,49.45,2.2,1.01,7.32,16.6,41.17,6.63,3,35.24,93,8.79
2314,台揚,51.83,505.6,160.22,107.79,23.59,5.04,72.42,5,73,13.5,1.36,3.08,6.3,8.76,2.13,0.73,-3.97,48.09,-3.33
2316,楠梓電,39.31,508.04,353.58,310.62,1.13,4.01,91.02,6.42,56.85,3.04,0.44,0.1,-0.11,0.34,-0.15,-0.03,-11.48,57.17,-1.3
2317,鴻海,65.61,496.66,135.58,106.88,6.36,4.77,76.51,8.74,41.76,16.03,1.57,5.47,11.74,105.53,2.88,8.01,-1.94,73.19,-6.9
2321,東訊,75.43,591.7,121.53,77.14,-1.75,4.08,89.46,5.88,62.07,19.71,1.2,-1.66,-12.23,-1.06,-2.18,-0.21,28.57,413.04,26.85
2323,中環,24.5,173.35,289.14,239.19,-8.69,4.52,80.75,3.61,101.1,0.66,0.33,-3.78,-5.53,-5.36,-12.31,-0.61,8.52,642.6,0.56
2324,仁寶,70.09,722.8,138.72,108.19,7.25,5.03,72.56,14.55,25.08,45.36,2.49,2.01,5.57,18.36,0.69,1.32,-0.94,48.05,-4.61
2327,國巨,55.04,228.88,108.12,91.76,27.12,3.09,118.12,4.13,88.37,2.27,0.53,11.43,24.6,223.24,20.71,15.64,24.74,168.34,10.46
2328,廣宇,41.76,618.78,176.01,147.03,54.72,3.78,96.56,11.19,32.61,12.83,1.33,4.42,7.22,21.68,3.25,1.33,-1.61,70.74,-3.14
2329,華泰,66.13,102.41,72.28,54.48,-4.39,5.37,67.97,9.4,38.82,1.65,0.8,-3.44,-11.75,-9.32,-5.14,-0.89,12.31,92.12,4.23
2330,台積電,23.55,153.7,238.97,217.94,119.95,7.74,47.15,7.88,46.31,0.95,0.5,17.84,23.57,152.77,35.11,13.23,163.17,112.41,11.08
2331,精英,46.35,406.8,161.78,125.37,7.62,5.88,62.07,7.42,49.19,9.53,1.32,0.3,1.89,6.74,0.75,0.4,8.5,82.12,6.66
2332,友訊,45.32,776.07,156.4,111.29,-4.59,3.84,95.05,3.28,111.28,15.55,1.06,-0.77,-2,-1.92,-1,-0.3,0.45,18.45,-1.45
2337,旺宏,44.21,191.49,187.85,110.85,26.68,7.3,50,2.54,143.7,2.15,0.86,14.29,25.68,30.67,16.13,3.12,53.86,87.65,5.3
2338,光罩,20.29,258.19,291.91,208.77,-17.33,3.66,99.72,3.77,96.81,1.48,0.43,-2.57,-3.11,-2.58,-6.21,-0.33,107.31,190.86,11.11
2340,光磊,26.97,260.65,234.36,186.1,33.22,3.48,104.88,3.2,114.06,1.91,0.54,6.7,8.88,18.25,12.03,1.33,57.87,115.79,5.09
2342,茂矽,51.41,448.62,184.99,162.5,-0.64,4.07,89.68,5.38,67.84,4.32,0.66,-0.72,-3.4,-3.18,-2.19,-0.32,9.13,-219.11,0.55
2344,華邦電,30.06,163.99,229.3,173.14,91.27,7.58,48.15,3.98,91.7,1.21,0.6,7.54,10.89,17.83,12.23,1.54,74.77,101.45,5.91
2345,智邦,48.53,1112.99,192.37,126.29,55829.93,7.1,51.4,6.25,58.4,40.79,2.01,14.12,27.69,58.4,7.02,4.68,-11.78,41.76,-22.89
2347,聯強,66.31,658.76,121.14,78.01,1461.99,6.91,52.82,9.89,36.9,53.2,2.73,4.95,13.94,47.24,1.68,3.67,2.96,52.31,2.29
2348,海悅,26.01,198103.8,540.61,329.37,70.01,4.11,88.8,0.72,506.94,1244.82,0.44,10.85,15.49,23.35,24,2.13,107.11,67.92,19.08
2349,錸德,34.32,375.2,93.5,53.79,-23.26,4.62,79,3.55,102.81,1.45,0.3,-13.33,-20.67,-11.93,-46.54,-1.4,0,153,0
2351,順德,47.05,172.03,196.58,101.91,21.99,4.53,80.57,3.09,118.12,2.16,0.92,7.84,14.1,53.74,8.14,3.93,25.89,106.76,2.23
2352,佳世達,65.54,263.12,105.67,69.15,10.72,5.12,71.28,6.47,56.41,7.05,1.34,6.08,16.05,32.64,4.13,2.69,0.6,54.03,-5.79
2353,宏碁,63.22,1567.56,135.45,88.99,16.23,5.2,70.19,5.35,68.22,56.31,1.47,1.85,4.84,11.18,1.18,0.93,-7.9,-34.29,-13.37
2354,鴻準,37.53,1807.88,172.66,141.77,45.83,3.91,93.35,34.19,10.67,17.81,0.81,5.6,8.26,80.92,6.74,7.05,10.42,271.79,1.81
2355,敬鵬,36,210,182,131,47,5,73,5.09,71.7,2.93,0.93,6,9,56,6,3.78,31,120,5
2356,英業達,71.77,197.71,117.85,89.96,6.25,6.22,58.68,11.82,30.87,14.02,2.24,2.8,7.26,20.03,0.93,1.88,1.59,73.92,-0.03
2357,華碩,48.19,1252.45,167.39,108.38,114.93,4.96,73.58,3.73,97.85,29.93,1.22,4.56,8.84,268.78,3.7,20.93,-0.9,86.4,-6.91
2358,廷鑫,52.22,246.18,286.72,88.43,2.32,14.94,24.43,5.93,61.55,4,1.5,3.21,5.59,3.67,1.39,0.62,29.14,NA,NA
2359,所羅門,19.78,985.96,360.53,303.3,1610.74,3.94,92.63,9.33,39.12,8.27,0.68,1.11,1.35,1.01,1.62,0.38,2.71,23.64,-56.51
2360,致茂,38.85,566.49,203.76,161.87,138.04,4.04,90.34,3.11,117.36,5.54,0.73,12.68,21.46,75.8,17.17,6.41,39.71,92.23,10.36
2362,藍天,62.39,1068.73,104.23,67.88,2.45,10.18,35.85,1.85,197.29,2.77,0.19,1.4,1.68,22,3.45,1.12,8.94,33.05,10.27
2363,矽統,0.97,944.13,1710.42,1613.91,0,6.23,58.58,0.9,405.55,0.28,0.03,-3.95,-3.99,-4.05,-130.92,-0.5,-384.61,-1195.13,-3.06
2364,倫飛,64.56,96.59,61.67,32.09,-17.86,7.19,50.76,2.38,153.36,1.37,0.52,-15.76,-45.42,-9.23,-31.84,-1.24,0,0,0
2365,昆盈,32.73,598.17,198.03,173.55,4.85,7.5,48.66,4.57,79.86,3.64,0.45,1.09,1.38,1.94,2.08,0.19,-20.35,198.1,-12.06
2367,燿華,57.54,127.3,117.74,87.51,571,3.68,99.18,8.81,41.43,1.6,0.86,3.76,7.56,11.33,3.59,1.24,21.07,55.45,5.28
2368,金像電,68.01,154.39,125.3,90.58,-0.09,3.08,118.5,6.18,59.06,2.86,0.89,-0.33,-3.87,-4.76,-1.4,-0.5,11.25,138.36,4.46
2369,菱生,32.85,157.49,245.83,204.61,10.8,4.6,79.34,10.04,36.35,1.25,0.64,1.65,2.23,5.25,2.32,0.35,75.88,135.03,8.86
2371,大同,62.91,145.41,100.42,78.03,1.77,7.73,47.21,3.87,94.31,0.9,0.32,2.2,2.48,11.58,2.71,0.03,10.3,38.36,2.32
2373,震旦行,48.45,550.59,177.23,149.76,6793.6,7.8,46.79,5.23,69.78,7.94,0.89,12.02,23.43,94.02,13.38,6.67,30.06,80.32,5.97
2374,佳能,32.02,218.21,170.75,131.39,42.07,5.78,63.14,5.84,62.5,2.83,0.87,1.63,2.4,8.08,1.84,0.77,7.59,126.45,0.35
2375,凱美,61.09,694.09,551.04,512.86,131.19,3.22,113.35,5.86,62.28,3.1,0.51,6.5,13.13,46.15,12.58,2.52,28.76,389.97,4.6
2376,技嘉,37.54,636.53,240.46,177.65,814.05,9.9,36.86,5.45,66.97,15.39,1.6,7.44,11.88,49.96,4.65,4.41,27.92,150.01,7.86
2377,微星,43.44,554.91,206.42,122.23,178404.56,7.24,50.41,5.45,66.97,20.91,2.14,9.92,18.05,70.76,4.64,5.84,11.68,NA,-1.44
2379,瑞昱,58.21,691.09,152.74,132.98,24.77,6.35,57.48,4.29,85.08,13.11,0.77,6.56,15.18,71.59,8.13,6.71,12.73,100,4.58
2380,虹光,31.82,265.19,213.42,123.33,0,2.54,143.7,1.89,193.12,2.38,0.59,-18.53,-25.69,-25.2,-31.4,-3.06,0,148.45,0
2382,廣達,77.37,329.21,118.86,89.86,6.01,5.96,61.24,7.58,48.15,24.21,1.66,2.97,10.42,52.03,1.42,3.73,NA,65.35,NA
2383,台光電,42.87,275.2,222.84,186.1,116.61,3.09,118.12,7.57,48.21,4.92,1.14,14.11,24.96,126.03,11.84,8.74,44.05,144.58,8.06
2385,群光,58.08,192.54,117.89,80.16,59.17,4.04,90.34,5.09,71.7,5.77,1.18,6.24,16.77,84.51,5.15,5.92,27.47,103.41,14.43
2387,精元,40.77,230.21,183.41,153.63,27.71,2.78,131.29,5.56,65.64,3.3,0.86,1.48,2.33,19.78,1.61,0.9,24.56,448.19,9.34
2388,威盛,52.41,268.78,215.85,168.47,1.59,15.51,23.53,2.7,135.18,2.07,0.56,0.8,0.95,0.5,0.81,0.1,0,0,0
2390,云辰,19.69,411.74,261.09,142.94,-17.51,7.22,50.55,1.07,341.12,1.17,0.23,-4.3,-5.56,-6.44,-19.69,-0.65,-23.35,-74.79,-4.45
2392,正崴,62.15,200.92,128.7,83.83,5.85,5.72,63.81,7.78,46.91,4.73,1.37,0.9,1.54,24.1,0.43,2.6,19.88,92.21,9.34
2393,億光,51.12,159.02,131.16,117.37,12.51,3.04,120.06,8.39,43.5,2.4,0.73,3.61,6.95,34.23,4.56,2.74,15.02,112.93,4.34
2395,研華,31.8,297.54,210.02,149.48,62273.33,5.83,62.6,4.56,80.04,4.42,1.12,15.55,23.14,108.04,13.86,8.96,27.26,91.61,-3.49
2397,友通,25.4,541.14,339.06,256.82,638.58,5.68,64.26,4.11,88.8,6.27,0.9,10.16,13.26,46.64,11.25,3.65,49.93,63.85,-1
2399,映泰,28.98,1161.62,284.12,171.48,518.9,8.27,44.13,3.25,112.3,14.81,0.93,3.06,4.26,5.09,3.05,0.56,-20.27,34.86,-6.57
2401,凌陽,21.04,503.31,390.93,319.47,2519.94,5.49,66.48,4.37,83.52,3.07,0.48,4.07,5.16,10.72,8.08,0.72,14.37,77.5,0
2402,毅嘉,42.68,207.94,180.25,147.79,-8.64,2.71,134.68,7.43,49.12,2.23,0.7,-2.6,-4.87,-10.85,-4.16,-0.97,0,99.69,0
